trans_id,equip_id,hduration,source_id,destination_id,dob,st_time,end_time,source_name,destination_name,usertype,gender,Age
15374,Tractor,56,ST-4,ST-2,1980,4/8/2018 12:12,4/10/2018 20:12,Station4,Station2,Casual,Female,40
15375,Tractor,72,ST-2,ST-4,1979,4/5/2018 14:34,4/8/2018 14:34,Station2,Station4,Casual,Female,41
15376,Tractor,39,ST-1,ST-2,1976,4/2/2018 12:11,4/4/2018 3:11,Station1,Station2,Casual,Male,44
15377,Tractor,113,ST-3,ST-2,1979,5/1/2018 0:37,5/5/2018 17:37,Station3,Station2,Casual,Female,41
15378,Tractor,91,ST-5,ST-3,1979,3/22/2018 20:47,3/26/2018 15:47,Station5,Station3,Casual,Female,41
15379,Tractor,54,ST-2,ST-4,1978,5/21/2018 2:33,5/23/2018 8:33,Station2,Station4,Casual,Male,42
15380,Tractor,22,ST-4,ST-4,1976,4/2/2018 2:05,4/3/2018 0:05,Station4,Station4,Casual,Female,44
15381,Tractor,121,ST-5,ST-4,1978,5/11/2018 11:51,5/16/2018 12:51,Station5,Station4,Casual,Male,42
15382,Tractor,39,ST-2,ST-2,1980,5/22/2018 13:06,5/24/2018 4:06,Station2,Station2,Casual,Female,40
15383,Tractor,71,ST-4,ST-2,1978,3/2/2018 11:04,3/5/2018 10:04,Station4,Station2,Casual,Male,42
15384,Tractor,86,ST-4,ST-4,1978,3/28/2018 14:47,4/1/2018 4:47,Station4,Station4,Casual,Female,42
15385,Tractor,78,ST-3,ST-3,1980,3/5/2018 6:25,3/8/2018 12:25,Station3,Station3,Casual,Male,40
15386,Tractor,110,ST-4,ST-3,1977,3/26/2018 23:24,3/31/2018 13:24,Station4,Station3,Casual,Male,43
15387,Tractor,10,ST-5,ST-3,1978,4/14/2018 18:38,4/15/2018 4:38,Station5,Station3,Casual,Female,42
15388,Tractor,29,ST-4,ST-5,1977,3/26/2018 23:00,3/28/2018 4:00,Station4,Station5,Casual,Male,43
15389,Tractor,88,ST-3,ST-2,1976,5/26/2018 1:33,5/29/2018 17:33,Station3,Station2,Casual,Male,44
15390,Tractor,84,ST-5,ST-4,1979,5/17/2018 6:16,5/20/2018 18:16,Station5,Station4,Casual,Male,41
15391,Tractor,72,ST-5,ST-2,1977,5/18/2018 19:34,5/21/2018 19:34,Station5,Station2,Casual,Male,43
15392,Tractor,28,ST-5,ST-1,1978,5/21/2018 23:15,5/23/2018 3:15,Station5,Station1,Casual,Male,42
15393,Tractor,22,ST-5,ST-4,1977,5/4/2018 22:15,5/5/2018 20:15,Station5,Station4,Casual,Female,43
15394,Tractor,63,ST-5,ST-2,1975,5/9/2018 10:57,5/12/2018 1:57,Station5,Station2,Casual,Male,45
15395,Tractor,58,ST-5,ST-1,1979,4/6/2018 9:06,4/8/2018 19:06,Station5,Station1,Casual,Female,41
15396,Tractor,45,ST-5,ST-1,1978,5/4/2018 8:32,5/6/2018 5:32,Station5,Station1,Casual,Female,42
15397,Tractor,90,ST-5,ST-5,1976,5/12/2018 13:04,5/16/2018 7:04,Station5,Station5,Casual,Female,44
15398,Tractor,105,ST-5,ST-3,1976,5/22/2018 8:56,5/26/2018 17:56,Station5,Station3,Casual,Female,44
15399,Tractor,46,ST-5,ST-1,1978,5/6/2018 5:21,5/8/2018 3:21,Station5,Station1,Casual,Male,42
15400,Tractor,94,ST-5,ST-5,1977,5/9/2018 2:33,5/13/2018 0:33,Station5,Station5,Casual,Male,43
15401,Tractor,68,ST-5,ST-3,1976,4/15/2018 2:24,4/17/2018 22:24,Station5,Station3,Casual,Male,44
15402,Tractor,25,ST-5,ST-1,1978,5/27/2018 22:15,5/28/2018 23:15,Station5,Station1,Casual,Male,42
15403,Tractor,38,ST-5,ST-5,1977,5/24/2018 4:00,5/25/2018 18:00,Station5,Station5,Casual,Female,43
15404,Tractor,102,ST-5,ST-2,1976,3/30/2018 12:47,4/3/2018 18:47,Station5,Station2,Casual,Female,44
15405,Tractor,120,ST-5,ST-1,1975,5/16/2018 20:00,5/21/2018 20:00,Station5,Station1,Casual,Male,45
15406,Tractor,81,ST-5,ST-4,1979,3/14/2018 14:43,3/17/2018 23:43,Station5,Station4,Casual,Female,41
15407,Tractor,28,ST-5,ST-1,1975,4/29/2018 22:48,5/1/2018 2:48,Station5,Station1,Casual,Male,45
15408,Tractor,101,ST-5,ST-5,1980,5/18/2018 7:45,5/22/2018 12:45,Station5,Station5,Casual,Female,40
15409,Tractor,37,ST-5,ST-1,1980,3/29/2018 19:58,3/31/2018 8:58,Station5,Station1,Casual,Female,40
15410,Tractor,75,ST-5,ST-5,1976,3/30/2018 22:15,4/3/2018 1:15,Station5,Station5,Casual,Male,44
15411,Tractor,27,ST-5,ST-1,1980,4/20/2018 21:51,4/22/2018 0:51,Station5,Station1,Casual,Female,40
15412,Tractor,11,ST-5,ST-2,1977,5/5/2018 14:51,5/6/2018 1:51,Station5,Station2,Casual,Male,43
15413,Tractor,71,ST-5,ST-3,1976,3/28/2018 23:26,3/31/2018 22:26,Station5,Station3,Casual,Female,44
15414,Tractor,95,ST-5,ST-4,1980,3/24/2018 21:19,3/28/2018 20:19,Station5,Station4,Casual,Male,40
15415,Tractor,83,ST-5,ST-2,1977,5/19/2018 1:48,5/22/2018 12:48,Station5,Station2,Casual,Male,43
15416,Tractor,95,ST-5,ST-4,1977,3/26/2018 15:50,3/30/2018 14:50,Station5,Station4,Casual,Female,43
15417,Tractor,26,ST-5,ST-4,1977,5/9/2018 9:10,5/10/2018 11:10,Station5,Station4,Casual,Female,43
15418,Tractor,97,ST-5,ST-4,1979,3/15/2018 18:37,3/19/2018 19:37,Station5,Station4,Casual,Female,41
15419,Tractor,35,ST-5,ST-5,1976,5/26/2018 18:58,5/28/2018 5:58,Station5,Station5,Casual,Female,44
15420,Tractor,72,ST-5,ST-2,1979,3/6/2018 2:20,3/9/2018 2:20,Station5,Station2,Casual,Female,41
15421,Tractor,78,ST-5,ST-3,1980,4/18/2018 0:23,4/21/2018 6:23,Station5,Station3,Casual,Male,40
15422,Tractor,64,ST-5,ST-3,1975,3/13/2018 15:32,3/16/2018 7:32,Station5,Station3,Casual,Female,45
15423,Tractor,90,ST-5,ST-4,1979,3/19/2018 14:50,3/23/2018 8:50,Station5,Station4,Casual,Male,41
15424,Tractor,20,ST-5,ST-5,1980,5/8/2018 21:10,5/9/2018 17:10,Station5,Station5,Casual,Female,40
15425,Tractor,56,ST-5,ST-2,1978,5/20/2018 4:32,5/22/2018 12:32,Station5,Station2,Casual,Male,42
15426,Tractor,57,ST-5,ST-5,1980,3/8/2018 1:35,3/10/2018 10:35,Station5,Station5,Casual,Male,40
15427,Tractor,37,ST-5,ST-4,1975,4/26/2018 21:55,4/28/2018 10:55,Station5,Station4,Casual,Female,45
15428,Tractor,85,ST-5,ST-1,1980,5/7/2018 13:14,5/11/2018 2:14,Station5,Station1,Casual,Male,40
15429,Tractor,9,ST-5,ST-5,1975,3/24/2018 20:09,3/25/2018 5:09,Station5,Station5,Casual,Female,45
15430,Tractor,12,ST-5,ST-5,1978,4/27/2018 15:25,4/28/2018 3:25,Station5,Station5,Casual,Female,42
15431,Tractor,52,ST-5,ST-4,1975,5/26/2018 11:56,5/28/2018 15:56,Station5,Station4,Casual,Male,45
15432,Tractor,120,ST-5,ST-5,1975,4/20/2018 6:52,4/25/2018 6:52,Station5,Station5,Casual,Male,45
15433,Tractor,91,ST-5,ST-3,1978,5/6/2018 9:26,5/10/2018 4:26,Station5,Station3,Casual,Male,42
15434,Tractor,43,ST-5,ST-4,1976,3/23/2018 7:34,3/25/2018 2:34,Station5,Station4,Casual,Female,44
15435,Tractor,60,ST-5,ST-1,1980,3/14/2018 15:41,3/17/2018 3:41,Station5,Station1,Casual,Male,40
15436,Tractor,66,ST-5,ST-3,1977,3/21/2018 3:32,3/23/2018 21:32,Station5,Station3,Casual,Male,43
15437,Tractor,77,ST-5,ST-4,1979,5/12/2018 11:38,5/15/2018 16:38,Station5,Station4,Casual,Male,41
15438,Tractor,107,ST-5,ST-5,1976,3/22/2018 18:50,3/27/2018 5:50,Station5,Station5,Casual,Male,44
15439,Tractor,114,ST-5,ST-1,1977,4/3/2018 1:14,4/7/2018 19:14,Station5,Station1,Casual,Male,43
15440,Tractor,12,ST-5,ST-4,1977,4/26/2018 9:10,4/26/2018 21:10,Station5,Station4,Casual,Male,43
15441,Tractor,72,ST-5,ST-4,1977,4/14/2018 2:07,4/17/2018 2:07,Station5,Station4,Casual,Male,43
15442,Tractor,98,ST-5,ST-1,1976,4/19/2018 5:39,4/23/2018 7:39,Station5,Station1,Casual,Male,44
15443,Tractor,115,ST-5,ST-1,1980,5/29/2018 9:59,6/3/2018 4:59,Station5,Station1,Casual,Female,40
15444,Tractor,41,ST-5,ST-2,1977,3/18/2018 19:42,3/20/2018 12:42,Station5,Station2,Casual,Male,43
15445,Tractor,103,ST-5,ST-1,1976,4/14/2018 22:31,4/19/2018 5:31,Station5,Station1,Casual,Male,44
15446,Tractor,57,ST-5,ST-1,1975,5/11/2018 3:56,5/13/2018 12:56,Station5,Station1,Casual,Female,45
15447,Tractor,11,ST-5,ST-5,1980,3/19/2018 11:01,3/19/2018 22:01,Station5,Station5,Casual,Male,40
15448,Tractor,119,ST-5,ST-4,1979,5/28/2018 11:37,6/2/2018 10:37,Station5,Station4,Casual,Male,41
15449,Tractor,30,ST-5,ST-1,1978,5/31/2018 14:56,6/1/2018 20:56,Station5,Station1,Casual,Female,42
15450,Tractor,56,ST-5,ST-4,1977,5/29/2018 9:07,5/31/2018 17:07,Station5,Station4,Casual,Male,43
15451,Tractor,74,ST-5,ST-1,1976,3/26/2018 11:43,3/29/2018 13:43,Station5,Station1,Casual,Male,44
15452,Tractor,27,ST-5,ST-1,1976,3/7/2018 10:52,3/8/2018 13:52,Station5,Station1,Casual,Female,44
15453,Tractor,22,ST-5,ST-1,1975,3/20/2018 0:48,3/20/2018 22:48,Station5,Station1,Casual,Female,45
15454,Tractor,9,ST-5,ST-4,1975,3/23/2018 2:59,3/23/2018 11:59,Station5,Station4,Casual,Male,45
15455,Tractor,24,ST-5,ST-3,1979,3/13/2018 13:43,3/14/2018 13:43,Station5,Station3,Casual,Male,41
15456,Tractor,82,ST-5,ST-3,1976,5/27/2018 5:49,5/30/2018 15:49,Station5,Station3,Casual,Female,44
15457,Tractor,57,ST-5,ST-4,1978,5/24/2018 23:44,5/27/2018 8:44,Station5,Station4,Casual,Female,42
15458,Tractor,120,ST-5,ST-1,1980,4/18/2018 17:28,4/23/2018 17:28,Station5,Station1,Casual,Male,40
15459,Tractor,108,ST-5,ST-2,1979,5/15/2018 16:42,5/20/2018 4:42,Station5,Station2,Casual,Male,41
15460,Tractor,15,ST-5,ST-2,1975,4/26/2018 18:47,4/27/2018 9:47,Station5,Station2,Casual,Female,45
15461,Tractor,105,ST-5,ST-4,1979,4/11/2018 21:58,4/16/2018 6:58,Station5,Station4,Casual,Male,41
15462,Tractor,30,ST-5,ST-3,1980,3/31/2018 21:07,4/2/2018 3:07,Station5,Station3,Casual,Female,40
15463,Tractor,63,ST-5,ST-1,1976,4/9/2018 22:13,4/12/2018 13:13,Station5,Station1,Casual,Female,44
15464,Tractor,56,ST-5,ST-5,1975,5/30/2018 5:31,6/1/2018 13:31,Station5,Station5,Casual,Female,45
15465,Tractor,14,ST-5,ST-5,1976,4/18/2018 11:10,4/19/2018 1:10,Station5,Station5,Casual,Male,44
15466,Tractor,55,ST-5,ST-5,1975,5/4/2018 16:25,5/6/2018 23:25,Station5,Station5,Casual,Female,45
15467,Tractor,22,ST-5,ST-3,1980,5/12/2018 16:11,5/13/2018 14:11,Station5,Station3,Casual,Male,40
15468,Tractor,85,ST-5,ST-4,1976,4/27/2018 4:16,4/30/2018 17:16,Station5,Station4,Casual,Male,44
15469,Tractor,101,ST-5,ST-5,1980,4/13/2018 21:20,4/18/2018 2:20,Station5,Station5,Casual,Female,40
15470,Tractor,100,ST-5,ST-5,1979,4/11/2018 17:08,4/15/2018 21:08,Station5,Station5,Casual,Male,41
15471,Tractor,87,ST-5,ST-3,1978,3/9/2018 21:03,3/13/2018 12:03,Station5,Station3,Casual,Male,42
15472,Tractor,91,ST-5,ST-4,1977,3/6/2018 0:04,3/9/2018 19:04,Station5,Station4,Casual,Female,43
15473,Tractor,86,ST-5,ST-5,1976,3/31/2018 7:39,4/3/2018 21:39,Station5,Station5,Casual,Male,44
15474,Tractor,77,ST-5,ST-5,1979,5/23/2018 6:47,5/26/2018 11:47,Station5,Station5,Casual,Female,41
15475,Tractor,74,ST-5,ST-1,1976,4/10/2018 10:08,4/13/2018 12:08,Station5,Station1,Casual,Male,44
15476,Tractor,87,ST-5,ST-2,1979,5/16/2018 14:20,5/20/2018 5:20,Station5,Station2,Casual,Male,41
15477,Tractor,100,ST-5,ST-3,1977,4/16/2018 19:49,4/20/2018 23:49,Station5,Station3,Casual,Female,43
15478,Tractor,119,ST-5,ST-5,1979,3/29/2018 7:54,4/3/2018 6:54,Station5,Station5,Casual,Female,41
15479,Tractor,75,ST-5,ST-3,1978,3/3/2018 17:37,3/6/2018 20:37,Station5,Station3,Casual,Female,42
15480,Tractor,10,ST-5,ST-1,1977,5/7/2018 10:36,5/7/2018 20:36,Station5,Station1,Casual,Male,43
15481,Tractor,59,ST-5,ST-4,1975,3/17/2018 3:25,3/19/2018 14:25,Station5,Station4,Casual,Male,45
15482,Tractor,113,ST-5,ST-3,1979,3/13/2018 4:33,3/17/2018 21:33,Station5,Station3,Casual,Female,41
15483,Tractor,97,ST-5,ST-5,1979,3/27/2018 5:38,3/31/2018 6:38,Station5,Station5,Casual,Male,41
15484,Tractor,40,ST-5,ST-3,1979,3/17/2018 20:03,3/19/2018 12:03,Station5,Station3,Casual,Male,41
15485,Tractor,55,ST-5,ST-5,1979,3/2/2018 23:41,3/5/2018 6:41,Station5,Station5,Casual,Male,41
15486,Tractor,119,ST-5,ST-4,1980,3/19/2018 3:06,3/24/2018 2:06,Station5,Station4,Casual,Female,40
15487,Tractor,64,ST-5,ST-3,1980,4/13/2018 20:17,4/16/2018 12:17,Station5,Station3,Casual,Male,40
15488,Tractor,14,ST-5,ST-1,1978,4/23/2018 5:53,4/23/2018 19:53,Station5,Station1,Casual,Male,42
15489,Tractor,14,ST-5,ST-3,1980,4/9/2018 23:15,4/10/2018 13:15,Station5,Station3,Casual,Female,40
15490,Tractor,63,ST-5,ST-4,1978,4/23/2018 8:41,4/25/2018 23:41,Station5,Station4,Casual,Female,42
15491,Tractor,57,ST-5,ST-2,1979,3/8/2018 20:30,3/11/2018 5:30,Station5,Station2,Casual,Male,41
15492,Tractor,39,ST-5,ST-2,1978,5/9/2018 9:53,5/11/2018 0:53,Station5,Station2,Casual,Male,42
15493,Tractor,120,ST-5,ST-2,1980,3/20/2018 15:22,3/25/2018 15:22,Station5,Station2,Casual,Female,40
15494,Tractor,51,ST-5,ST-2,1975,4/14/2018 20:17,4/16/2018 23:17,Station5,Station2,Casual,Male,45
15495,Tractor,74,ST-5,ST-3,1980,3/18/2018 22:51,3/22/2018 0:51,Station5,Station3,Casual,Male,40
15496,Tractor,74,ST-5,ST-2,1980,3/13/2018 12:15,3/16/2018 14:15,Station5,Station2,Casual,Male,40
15497,Tractor,34,ST-5,ST-1,1979,5/14/2018 11:43,5/15/2018 21:43,Station5,Station1,Casual,Female,41
15498,Tractor,74,ST-5,ST-3,1976,5/6/2018 12:30,5/9/2018 14:30,Station5,Station3,Casual,Female,44
15499,Tractor,94,ST-5,ST-2,1976,3/24/2018 21:15,3/28/2018 19:15,Station5,Station2,Casual,Female,44
15500,Tractor,72,ST-5,ST-1,1978,4/7/2018 3:41,4/10/2018 3:41,Station5,Station1,Casual,Female,42
15501,Tractor,47,ST-5,ST-5,1980,5/3/2018 3:58,5/5/2018 2:58,Station5,Station5,Casual,Female,40
15502,Tractor,44,ST-5,ST-5,1975,5/7/2018 2:56,5/8/2018 22:56,Station5,Station5,Casual,Female,45
15503,Tractor,95,ST-5,ST-5,1976,5/22/2018 0:54,5/25/2018 23:54,Station5,Station5,Casual,Female,44
15504,Tractor,73,ST-5,ST-3,1980,3/17/2018 20:44,3/20/2018 21:44,Station5,Station3,Casual,Female,40
15505,Tractor,22,ST-5,ST-5,1977,5/9/2018 15:11,5/10/2018 13:11,Station5,Station5,Casual,Male,43
15506,Tractor,102,ST-5,ST-4,1977,3/12/2018 17:54,3/16/2018 23:54,Station5,Station4,Casual,Female,43
15507,Tractor,47,ST-5,ST-5,1975,4/12/2018 18:52,4/14/2018 17:52,Station5,Station5,Casual,Female,45
15508,Tractor,26,ST-5,ST-3,1977,5/24/2018 12:42,5/25/2018 14:42,Station5,Station3,Casual,Male,43
15509,Tractor,13,ST-5,ST-2,1976,5/27/2018 13:56,5/28/2018 2:56,Station5,Station2,Casual,Female,44
15510,Tractor,118,ST-5,ST-4,1976,4/25/2018 5:43,4/30/2018 3:43,Station5,Station4,Casual,Male,44
15511,Tractor,62,ST-5,ST-5,1978,3/3/2018 7:32,3/5/2018 21:32,Station5,Station5,Casual,Female,42
15512,Tractor,17,ST-5,ST-1,1976,3/29/2018 17:37,3/30/2018 10:37,Station5,Station1,Casual,Female,44
15513,Tractor,64,ST-5,ST-2,1977,3/29/2018 4:45,3/31/2018 20:45,Station5,Station2,Casual,Female,43
15514,Tractor,84,ST-5,ST-2,1976,3/24/2018 20:22,3/28/2018 8:22,Station5,Station2,Casual,Male,44
15515,Tractor,99,ST-5,ST-5,1978,4/11/2018 18:58,4/15/2018 21:58,Station5,Station5,Casual,Female,42
15516,Tractor,113,ST-5,ST-1,1978,5/4/2018 19:45,5/9/2018 12:45,Station5,Station1,Casual,Female,42
15517,Tractor,81,ST-5,ST-1,1975,4/30/2018 6:40,5/3/2018 15:40,Station5,Station1,Casual,Female,45
15518,Tractor,72,ST-5,ST-2,1977,5/24/2018 18:25,5/27/2018 18:25,Station5,Station2,Casual,Male,43
15519,Tractor,32,ST-5,ST-5,1980,4/20/2018 8:12,4/21/2018 16:12,Station5,Station5,Casual,Female,40
15520,Tractor,95,ST-5,ST-2,1980,3/3/2018 8:28,3/7/2018 7:28,Station5,Station2,Casual,Female,40
15521,Tractor,35,ST-5,ST-2,1976,4/1/2018 5:33,4/2/2018 16:33,Station5,Station2,Casual,Female,44
15522,Tractor,34,ST-5,ST-3,1976,5/31/2018 13:40,6/1/2018 23:40,Station5,Station3,Casual,Female,44
15523,Tractor,8,ST-5,ST-1,1980,4/22/2018 13:23,4/22/2018 21:23,Station5,Station1,Casual,Female,40
15524,Tractor,21,ST-5,ST-5,1975,5/24/2018 6:52,5/25/2018 3:52,Station5,Station5,Casual,Male,45
15525,Tractor,119,ST-5,ST-2,1975,4/10/2018 16:44,4/15/2018 15:44,Station5,Station2,Casual,Female,45
15526,Tractor,23,ST-5,ST-2,1978,4/8/2018 7:33,4/9/2018 6:33,Station5,Station2,Casual,Male,42
15527,Tractor,16,ST-5,ST-4,1979,5/11/2018 18:19,5/12/2018 10:19,Station5,Station4,Casual,Female,41
15528,Tractor,83,ST-5,ST-3,1978,5/25/2018 23:10,5/29/2018 10:10,Station5,Station3,Casual,Female,42
15529,Tractor,49,ST-5,ST-2,1980,4/15/2018 23:48,4/18/2018 0:48,Station5,Station2,Casual,Male,40
15530,Tractor,60,ST-5,ST-5,1980,5/21/2018 17:18,5/24/2018 5:18,Station5,Station5,Casual,Male,40
15531,Tractor,106,ST-5,ST-5,1975,3/21/2018 22:13,3/26/2018 8:13,Station5,Station5,Casual,Female,45
15532,Tractor,51,ST-5,ST-1,1978,3/11/2018 8:15,3/13/2018 11:15,Station5,Station1,Casual,Male,42
15533,Tractor,83,ST-5,ST-4,1978,3/4/2018 5:43,3/7/2018 16:43,Station5,Station4,Casual,Male,42
15534,Tractor,95,ST-5,ST-5,1979,5/1/2018 14:20,5/5/2018 13:20,Station5,Station5,Casual,Female,41
15535,Tractor,30,ST-5,ST-5,1977,4/8/2018 20:11,4/10/2018 2:11,Station5,Station5,Casual,Female,43
15536,Tractor,24,ST-5,ST-3,1979,4/12/2018 13:13,4/13/2018 13:13,Station5,Station3,Casual,Male,41
15537,Tractor,103,ST-5,ST-3,1978,3/9/2018 19:21,3/14/2018 2:21,Station5,Station3,Casual,Male,42
15538,Tractor,49,ST-5,ST-2,1980,4/19/2018 9:24,4/21/2018 10:24,Station5,Station2,Casual,Female,40
15539,Tractor,22,ST-5,ST-2,1978,4/1/2018 7:20,4/2/2018 5:20,Station5,Station2,Casual,Male,42
15540,Tractor,18,ST-5,ST-2,1979,4/21/2018 23:27,4/22/2018 17:27,Station5,Station2,Casual,Male,41
15541,Tractor,10,ST-5,ST-3,1977,3/6/2018 1:38,3/6/2018 11:38,Station5,Station3,Casual,Male,43
15542,Tractor,108,ST-5,ST-4,1980,3/2/2018 14:01,3/7/2018 2:01,Station5,Station4,Casual,Male,40
15543,Tractor,65,ST-5,ST-3,1977,5/7/2018 2:53,5/9/2018 19:53,Station5,Station3,Casual,Female,43
15544,Tractor,15,ST-5,ST-2,1979,4/7/2018 16:25,4/8/2018 7:25,Station5,Station2,Casual,Female,41
15545,Tractor,17,ST-5,ST-1,1976,4/16/2018 17:43,4/17/2018 10:43,Station5,Station1,Casual,Male,44
15546,Tractor,26,ST-5,ST-5,1978,4/8/2018 12:59,4/9/2018 14:59,Station5,Station5,Casual,Female,42
15547,Tractor,29,ST-5,ST-1,1977,5/14/2018 9:19,5/15/2018 14:19,Station5,Station1,Casual,Male,43
15548,Tractor,36,ST-5,ST-3,1977,3/30/2018 15:20,4/1/2018 3:20,Station5,Station3,Casual,Male,43
15549,Tractor,56,ST-5,ST-2,1975,3/3/2018 11:19,3/5/2018 19:19,Station5,Station2,Casual,Male,45
15550,Tractor,8,ST-5,ST-3,1975,5/4/2018 1:07,5/4/2018 9:07,Station5,Station3,Casual,Male,45
15551,Tractor,82,ST-5,ST-3,1976,5/3/2018 10:02,5/6/2018 20:02,Station5,Station3,Casual,Female,44
15552,Tractor,67,ST-5,ST-3,1979,4/26/2018 21:30,4/29/2018 16:30,Station5,Station3,Casual,Female,41
15553,Tractor,26,ST-5,ST-1,1977,4/11/2018 10:41,4/12/2018 12:41,Station5,Station1,Casual,Male,43
15554,Tractor,17,ST-5,ST-1,1978,5/23/2018 10:04,5/24/2018 3:04,Station5,Station1,Casual,Female,42
15555,Tractor,103,ST-5,ST-4,1980,3/10/2018 0:55,3/14/2018 7:55,Station5,Station4,Casual,Female,40
15556,Tractor,59,ST-5,ST-4,1979,5/20/2018 15:49,5/23/2018 2:49,Station5,Station4,Casual,Female,41
15557,Tractor,10,ST-5,ST-2,1980,3/6/2018 8:23,3/6/2018 18:23,Station5,Station2,Casual,Male,40
15558,Tractor,102,ST-5,ST-4,1975,5/1/2018 11:08,5/5/2018 17:08,Station5,Station4,Casual,Male,45
15559,Tractor,48,ST-5,ST-4,1979,3/18/2018 12:44,3/20/2018 12:44,Station5,Station4,Casual,Male,41
15560,Tractor,87,ST-5,ST-1,1980,3/15/2018 12:55,3/19/2018 3:55,Station5,Station1,Casual,Female,40
15561,Tractor,109,ST-5,ST-2,1978,5/23/2018 14:02,5/28/2018 3:02,Station5,Station2,Casual,Female,42
15562,Tractor,20,ST-5,ST-4,1975,5/25/2018 7:25,5/26/2018 3:25,Station5,Station4,Casual,Male,45
15563,Tractor,53,ST-5,ST-4,1979,4/10/2018 16:35,4/12/2018 21:35,Station5,Station4,Casual,Female,41
15564,Tractor,62,ST-5,ST-4,1978,5/24/2018 8:38,5/26/2018 22:38,Station5,Station4,Casual,Male,42
15565,Tractor,82,ST-5,ST-2,1979,3/12/2018 2:27,3/15/2018 12:27,Station5,Station2,Casual,Female,41
15566,Tractor,26,ST-5,ST-5,1977,5/14/2018 18:11,5/15/2018 20:11,Station5,Station5,Casual,Male,43
15567,Tractor,121,ST-5,ST-4,1975,3/22/2018 0:29,3/27/2018 1:29,Station5,Station4,Casual,Male,45
15568,Tractor,25,ST-5,ST-4,1979,4/17/2018 20:04,4/18/2018 21:04,Station5,Station4,Casual,Female,41
15569,Tractor,93,ST-5,ST-1,1980,4/13/2018 22:41,4/17/2018 19:41,Station5,Station1,Casual,Female,40
15570,Tractor,41,ST-5,ST-1,1975,3/24/2018 16:17,3/26/2018 9:17,Station5,Station1,Casual,Male,45
15571,Tractor,79,ST-5,ST-3,1977,3/29/2018 3:14,4/1/2018 10:14,Station5,Station3,Casual,Female,43
15572,Tractor,18,ST-5,ST-1,1977,4/15/2018 10:38,4/16/2018 4:38,Station5,Station1,Casual,Female,43
15573,Tractor,19,ST-5,ST-2,1976,4/17/2018 2:52,4/17/2018 21:52,Station5,Station2,Casual,Female,44
15574,Tractor,68,ST-5,ST-1,1975,5/4/2018 9:49,5/7/2018 5:49,Station5,Station1,Casual,Female,45
15575,Tractor,64,ST-5,ST-1,1977,4/3/2018 2:42,4/5/2018 18:42,Station5,Station1,Casual,Male,43
15576,Tractor,45,ST-5,ST-4,1977,3/4/2018 9:02,3/6/2018 6:02,Station5,Station4,Casual,Male,43
15577,Tractor,48,ST-5,ST-4,1977,4/7/2018 4:48,4/9/2018 4:48,Station5,Station4,Casual,Male,43
15578,Tractor,53,ST-5,ST-5,1979,3/8/2018 22:35,3/11/2018 3:35,Station5,Station5,Casual,Male,41
15579,Tractor,88,ST-5,ST-5,1976,5/11/2018 13:09,5/15/2018 5:09,Station5,Station5,Casual,Female,44
15580,Tractor,69,ST-5,ST-2,1977,4/8/2018 2:26,4/10/2018 23:26,Station5,Station2,Casual,Female,43
15581,Tractor,43,ST-5,ST-4,1975,4/23/2018 22:52,4/25/2018 17:52,Station5,Station4,Casual,Female,45
15582,Tractor,57,ST-5,ST-1,1978,5/7/2018 1:14,5/9/2018 10:14,Station5,Station1,Casual,Female,42
15583,Tractor,70,ST-5,ST-3,1978,3/20/2018 5:36,3/23/2018 3:36,Station5,Station3,Casual,Male,42
15584,Tractor,119,ST-5,ST-2,1980,3/27/2018 9:56,4/1/2018 8:56,Station5,Station2,Casual,Male,40
15585,Tractor,65,ST-5,ST-2,1978,5/24/2018 13:42,5/27/2018 6:42,Station5,Station2,Casual,Female,42
15586,Tractor,92,ST-5,ST-5,1979,3/28/2018 1:29,3/31/2018 21:29,Station5,Station5,Casual,Female,41
15587,Tractor,114,ST-5,ST-4,1979,4/24/2018 6:12,4/29/2018 0:12,Station5,Station4,Casual,Male,41
15588,Tractor,70,ST-5,ST-1,1978,4/16/2018 13:41,4/19/2018 11:41,Station5,Station1,Casual,Male,42
15589,Tractor,71,ST-5,ST-1,1975,3/25/2018 14:10,3/28/2018 13:10,Station5,Station1,Casual,Male,45
15590,Tractor,78,ST-5,ST-1,1977,4/26/2018 23:38,4/30/2018 5:38,Station5,Station1,Casual,Female,43
15591,Tractor,40,ST-5,ST-1,1975,3/18/2018 18:24,3/20/2018 10:24,Station5,Station1,Casual,Male,45
15592,Tractor,44,ST-5,ST-3,1979,3/30/2018 9:11,4/1/2018 5:11,Station5,Station3,Casual,Female,41
15593,Tractor,55,ST-5,ST-3,1980,5/30/2018 11:37,6/1/2018 18:37,Station5,Station3,Casual,Female,40
15594,Tractor,102,ST-5,ST-2,1975,3/7/2018 19:10,3/12/2018 1:10,Station5,Station2,Casual,Female,45
15595,Tractor,37,ST-5,ST-1,1978,3/9/2018 0:38,3/10/2018 13:38,Station5,Station1,Casual,Male,42
15596,Tractor,71,ST-5,ST-5,1979,4/15/2018 6:11,4/18/2018 5:11,Station5,Station5,Casual,Female,41
15597,Tractor,22,ST-5,ST-5,1975,5/13/2018 13:59,5/14/2018 11:59,Station5,Station5,Casual,Male,45
